SMILES,bod_class,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,Kappa1,Kappa2,Kappa3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,VSA_EState11,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
COc1ccccc1O,1,124.052429496,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.704124215596465,29.46,1.4008,34.6588,5.164862962722324,2.6633295026354,1.6718488391821222,1.0851702186431136,0.6297770429967046,5.164862962722324,2.6633295026354,1.6718488391821222,1.0851702186431136,0.6297770429967046,-1.1800000000000002,5.947877237851663,2.3955617406597787,1.1340794947334671,4.736862953800049,12.216324936118239,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,11.49902366656781,0.0,9.843390348640755,0.0,0.0,0.0,0.0,7.109797541277533,24.26546827384644,0.0,11.49902366656781,0.0,9.843390348640755,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,0.0,11.49902366656781,0.0,0.0,0.0,0.0,5.749511833283905,5.749511833283905,0.0,7.109797541277533,24.26546827384644,0.0,0.0,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.833333333333332,0.0,0.0,7,0,0,0,0,0,0,0,0,2,0,9,3,0,0,3,3,0,1,4,2,1,1,0,0,2,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Cc1cccc2ccccc12,1,142.07825032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47800976562876,0.0,3.148220000000002,48.68500000000003,6.5414518843273814,3.8213672050459193,2.796046573604805,2.0076386318775867,1.3873573257964147,6.5414518843273814,3.8213672050459193,2.796046573604805,2.0076386318775867,1.3873573257964147,-1.2999999999999998,6.412726002270941,2.3870748299319726,1.0063206988069775,0.0,0.0,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,42.46456947923127,23.259637120317212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.335899920626588,0.0,0.0,49.38830667892189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,11,1,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
Clc1cccc2ccccc12,0,162.023627904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41633387811383,0.0,3.4932000000000016,48.95800000000003,6.675345303355064,3.88831391455976,2.8681716291209014,2.066016729473582,1.4307248613480343,5.919416357336608,3.5103494415505327,2.4609715023802954,1.7364285084335362,1.1858825406498366,-1.0100000000000002,6.684816447411453,2.554171088486387,1.0992297023949698,0.0,0.0,0.0,0.0,0.0,42.46456947923127,5.022633313741326,10.772448428929591,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,0.0,0.0,47.487202792972596,0.0,0.0,22.373388319162107,0.0,0.0,0.0,0.0,0.0,47.99914230100217,11.452591282926406,10.408857528206122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.408857528206122,5.386224214464796,0.0,30.33183534230805,12.13273413692322,11.600939890232516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.154074074074074,5.957037037037036,0.0,10,0,1,0,0,0,0,0,0,0,0,11,1,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
Oc1cccc2ccccc12,0,144.057514876,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90730140342818,20.23,2.5454000000000008,45.61280000000003,5.988665479827339,3.544974002795898,2.4982742827585622,1.7666214190377916,1.2083120506537177,5.988665479827339,3.544974002795898,2.4982742827585622,1.7666214190377916,1.2083120506537177,-1.5,6.22562358276644,2.274078478002378,0.9444444444444444,0.0,5.106527394840706,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,42.46456947923127,0.0,5.749511833283905,10.772448428929591,5.106527394840706,0.0,0.0,0.0,0.0,36.39820241076966,11.452591282926406,5.386224214464796,0.0,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,5.749511833283905,10.772448428929591,0.0,6.06636706846161,36.39820241076966,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999999999996,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,1,0,0,6,5,0,0,2,1,1,1,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
N(c1ccccc1)c2cccc3ccccc23,0,219.104799416,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.72002404090424,12.03,4.583400000000003,73.67270000000003,9.428203230275512,5.732050807568879,4.017734410091838,2.8424319341903,2.0113987144076377,9.428203230275512,5.732050807568879,4.017734410091838,2.8424319341903,2.0113987144076377,-2.2799999999999994,9.911593599047643,4.30042799047808,1.9969487169053823,5.316788604006331,0.0,0.0,0.0,0.0,72.79640482153933,0.0,10.772448428929591,0.0,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316788604006331,72.79640482153933,0.0,0.0,22.147220978296716,5.316788604006331,0.0,0.0,0.0,0.0,54.59730361615449,23.585325419849628,16.76099676383192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.374772549367124,10.772448428929591,0.0,18.19910120538483,59.91409222016082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.166666666666664,0.0,0.0,16,0,0,0,0,0,0,1,0,0,0,17,2,0,0,9,8,0,2,1,1,1,1,0,0,0,1,0,0,12,4,0,0,0,0,3,0,0,0,0,2,1
Nc1ccccc1c2ccccc2,0,169.089149352,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.82838802257372,26.02,2.9358000000000013,56.29040000000002,7.27350269189626,4.276709006307399,2.953275852433816,2.0455837819827103,1.3776114102106962,7.27350269189626,4.276709006307399,2.953275852433816,2.0455837819827103,1.3776114102106962,-1.7599999999999998,7.866895638429664,3.3149108204518427,1.5411515777004618,5.733667477162185,0.0,0.0,0.0,0.0,54.59730361615449,0.0,11.126902983393991,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,54.59730361615449,0.0,11.126902983393991,5.687386274683562,5.733667477162185,0.0,0.0,0.0,0.0,48.53093654769288,11.629818560158606,11.250837766380558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.250837766380558,5.563451491696996,0.0,42.46456947923127,12.13273413692322,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,12,0,0,0,0,0,0,1,0,0,0,13,2,0,0,6,6,0,1,1,1,2,1,0,0,1,0,0,0,9,3,0,0,0,0,2,0,0,0,0,0,0
Nc1ccc2cc(cc(O)c2c1)[S](O)(=O)=O,1,239.025228768,5.0,4.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8758281104815,100.62,1.3743,59.83980000000002,8.899770258456988,5.81511133563759,4.81957584946551,3.059322523579883,2.0144002176428786,8.083273677529261,4.375048006836949,3.3980386490181638,2.227901573046724,1.4779437329628495,-1.79,10.718679495176234,3.360040921368018,1.7983067531730532,5.733667477162185,18.077074252860008,10.118126859033554,0.0,0.0,35.227318817825825,0.0,10.772448428929591,0.0,5.687386274683562,5.749511833283905,0.0,18.077074252860008,0.0,0.0,0.0,4.895483475517775,5.733667477162185,30.33183534230805,0.0,5.749511833283905,26.577961562646706,10.84019487200289,4.552749873690364,0.0,8.417796984328938,0.0,6.06636706846161,23.585325419849624,17.139977557609967,4.895483475517775,5.749511833283905,0.0,0.0,10.118126859033554,0.0,10.118126859033554,10.644995308801679,16.459834703613154,6.06636706846161,12.13273413692322,12.13273413692322,0.0,0.0,10.286417350852549,13.524324379169643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.694846781305117,22.873312350403125,-4.318159131708238,0.0,10,0,0,0,0,1,0,1,0,4,0,16,4,2,0,6,5,0,1,9,5,4,3,0,0,5,0,0,1,5,5,0,0,0,0,2,0,0,0,0,2,1
N#Cc1ccccc1C#N,1,128.037448128,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94644671122761,47.58,1.4299600000000001,35.872000000000014,5.20382826775842,2.7745638646895845,1.769190579732689,1.1679682785536298,0.6781066001635356,5.20382826775842,2.7745638646895845,1.769190579732689,1.1679682785536298,0.6781066001635356,-1.8,6.3219512195121945,2.660207612456747,0.9621671258034892,0.0,0.0,0.0,22.66222573506152,11.126902983393991,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,0.0,0.0,35.392371257240434,0.0,12.138442625584547,0.0,0.0,0.0,0.0,10.523783109476973,0.0,12.13273413692322,12.13273413692322,0.0,11.126902983393991,12.138442625584547,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,0.0,24.26546827384644,12.138442625584547,0.0,10.523783109476973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333336,0.0,0.0,8,0,0,0,0,0,0,2,0,0,0,10,2,0,2,3,3,0,0,2,2,0,0,0,0,2,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1OC,1,138.06807956,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38837780730394,18.46,1.7038,39.546000000000014,6.125897657686229,3.0520951405812156,1.8549833434792076,1.288988166820813,0.7874372297358482,6.125897657686229,3.0520951405812156,1.8549833434792076,1.288988166820813,0.7874372297358482,-1.1800000000000002,6.933378684807257,3.1068549717952316,1.2095233527616807,9.473725907600098,14.219595082555067,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,0.0,14.219595082555067,24.26546827384644,0.0,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,14.219595082555067,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,11.49902366656781,0.0,14.219595082555067,24.26546827384644,0.0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333336,0.0,0.0,8,0,0,0,0,0,0,0,0,2,0,10,4,0,0,3,3,0,2,4,2,0,0,0,0,2,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
c1ccc2ncccc2c1,0,129.057849224,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.33271563217868,12.89,2.2348,41.743000000000016,5.488665479827339,3.2644977579482464,2.196103124870649,1.5122252637452036,1.01607017438601,5.488665479827339,3.2644977579482464,2.196103124870649,1.5122252637452036,1.01607017438601,-1.3699999999999997,5.417604502630561,2.102543034625172,0.7598814095761128,0.0,4.9839785209472085,0.0,0.0,0.0,42.595045982382736,0.0,10.902924932081056,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,42.595045982382736,0.0,0.0,10.902924932081056,0.0,4.9839785209472085,0.0,0.0,0.0,24.26546827384644,12.13273413692322,11.583067786077873,5.516700717616262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.516700717616262,5.386224214464796,0.0,30.462311845459517,17.11671265787043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33333333333333,0.0,0.0,9,0,0,0,0,0,0,0,1,0,0,10,0,0,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,2,1
COc1ccccc1[N+]([O-])=O,0,153.042593084,4.0,0.0,2.0,0.0,3.0,4.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.562866185900255,52.37,1.6033999999999997,39.64840000000002,5.981359543650051,3.028477874305511,1.9289586242671708,1.2818665668995872,0.7806075322361926,5.981359543650051,3.028477874305511,1.9289586242671708,1.2818665668995872,0.7806075322361926,-1.58,7.52615711252654,3.005223044230256,1.4595312570970036,4.736862953800049,12.033108590095203,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,9.660174002617719,0.0,0.0,0.0,0.0,7.109797541277533,34.37978654261202,0.0,5.749511833283905,5.687386274683562,4.736862953800049,10.114318268765572,0.0,0.0,0.0,12.13273413692322,6.06636706846161,6.06636706846161,12.033108590095203,0.0,5.749511833283905,0.0,0.0,5.687386274683562,4.923311048817671,11.436898107967467,0.0,0.0,13.176164609739143,18.19910120538483,0.0,0.0,4.736862953800049,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83333333333333,0.0,0.0,7,0,0,0,0,0,0,1,0,3,0,11,4,1,0,3,3,0,2,8,4,0,0,1,1,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
CCOc1ccc2NC(C)(C)C=C(C)c2c1,1,217.146664228,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.42857142857142855,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.31891326207126,21.259999999999998,3.692700000000002,68.96370000000003,10.424756148408914,5.765290201915503,4.814440904451427,2.7610655476998227,2.217260375273607,10.424756148408914,5.765290201915503,4.814440904451427,2.7610655476998227,2.217260375273607,-1.44,11.05761764725319,3.8537931114000026,2.057732426303855,10.05365155780638,12.145807216896262,0.0,0.0,33.25840029045949,24.27512131221871,0.0,5.573104530069267,0.0,5.687386274683562,5.749511833283905,0.0,4.736862953800049,0.0,0.0,0.0,33.23387405114584,11.923670568519249,29.838572803915707,0.0,5.749511833283905,11.26049080475283,10.05365155780638,0.0,0.0,0.0,0.0,6.076020106833881,51.4671545342166,11.250837766380558,12.145807216896262,5.749511833283905,0.0,0.0,0.0,0.0,0.0,5.538925252383345,6.606881964512918,5.749511833283905,16.823942296449825,0.0,12.990104268152233,44.2967544468353,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.416666666666668,0.0,0.0,14,0,0,0,0,0,0,0,1,1,0,16,6,0,0,7,4,0,2,3,2,1,1,0,0,4,2,0,0,5,4,1,0,0,0,2,0,0,0,0,2,1
Sc1ccc2ccccc2c1,0,160.034671256,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2681343146339,0.0,3.1285000000000007,51.20000000000002,6.883092670827256,3.9862045341521486,3.0478513518549337,2.011219462343124,1.390338617471704,5.988665479827339,3.5389909386521907,2.5314535723606113,1.7330488189695572,1.1767176965349277,-0.9500000000000001,6.741222538441064,2.5892103839913467,1.239472378944758,0.0,0.0,0.0,0.0,0.0,47.360052954749044,0.0,10.772448428929591,0.0,0.0,0.0,12.628789148012991,0.0,0.0,0.0,0.0,4.895483475517775,0.0,42.46456947923127,0.0,0.0,23.401237576942584,0.0,0.0,0.0,0.0,12.628789148012991,30.33183534230805,22.90518256585281,4.895483475517775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895483475517775,10.772448428929591,0.0,18.19910120538483,36.89425742185943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.961939405391785,4.260282816830436,0.0,10,0,0,0,0,1,0,0,0,0,0,11,1,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
O=C1Oc2ccccc2C=C1,1,146.036779432,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07940657528497,30.21,1.793,42.484000000000016,5.7805981960654815,3.3504063074083805,2.2922570838438423,1.528535399172959,1.011383034283897,5.7805981960654815,3.3504063074083805,2.2922570838438423,1.528535399172959,1.011383034283897,-1.5699999999999998,6.160248407637458,2.234974333040861,1.02612164813026,5.625586319077987,0.0,0.0,0.0,0.0,45.60989053189483,0.0,10.969244356107037,0.0,0.0,0.0,0.0,4.417150937053347,0.0,0.0,0.0,0.0,0.0,46.818325913919466,0.0,0.0,10.969244356107037,4.417150937053347,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,11.452591282926406,0.0,5.583020141642242,0.0,0.0,0.0,5.625586319077987,0.0,5.625586319077987,5.583020141642242,5.386224214464796,6.06636706846161,12.13273413692322,18.19910120538483,0.0,4.417150937053347,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9060648148148145,22.593935185185188,0.0,0.0,9,0,0,0,0,0,0,0,0,1,1,11,0,1,0,6,5,0,0,4,2,0,0,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
CCN(CC)c1ccccc1,0,149.12044948,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.65100524728678,3.24,2.532800000000001,50.003000000000036,7.248178503821183,4.18095949467971,2.5078392547372803,1.884783333368866,1.2275677843681052,7.248178503821183,4.18095949467971,2.5078392547372803,1.884783333368866,1.2275677843681052,-0.9800000000000001,8.119800399201598,4.01556202779062,1.970338740534148,4.899909730850478,13.08951281182515,0.0,0.0,13.847474399381248,30.33183534230805,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,17.98942254267563,30.33183534230805,0.0,0.0,5.687386274683562,4.899909730850478,0.0,0.0,0.0,0.0,18.19910120538483,25.980208536304467,18.776899086508713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08951281182515,5.687386274683562,0.0,6.06636706846161,43.01285240407817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,0.0,10,0,0,0,0,0,0,1,0,0,0,11,5,0,0,3,3,0,3,1,1,0,0,0,0,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Nc1nc(N)nc(n1)c2ccccc2,1,187.08579528799999,5.0,4.0,1.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82722266242597,90.71,0.7029999999999998,54.08780000000001,7.383092670827256,4.0796746582124594,2.74144017765371,1.701990246717952,1.1256931111509465,7.383092670827256,4.0796746582124594,2.74144017765371,1.701990246717952,1.1256931111509465,-2.1699999999999995,8.429238558789956,3.2917951872376006,1.6083014502813875,11.46733495432437,14.951935562841626,0.0,0.0,0.0,30.33183534230805,0.0,11.387855989696924,0.0,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,11.46733495432437,30.33183534230805,0.0,11.387855989696924,11.896678561972989,11.46733495432437,0.0,0.0,14.951935562841626,0.0,30.33183534230805,0.0,5.563451491696996,0.0,0.0,5.824404497999927,11.896678561972989,0.0,0.0,0.0,11.896678561972989,5.824404497999927,5.563451491696996,0.0,0.0,30.33183534230805,14.951935562841626,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66666666666667,0.0,0.0,9,0,0,0,0,0,0,2,3,0,0,14,3,0,0,6,6,0,1,5,5,4,2,0,0,2,0,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,1,252.02210368,2.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.77481117334976,52.04,3.8248000000000006,70.7228,9.88658899157237,5.437311431642479,4.28698452112403,2.988889153449863,1.7744802768578847,8.374731099535461,4.681382485624024,3.472584267642817,2.334235482741886,1.4133950164004034,-1.38,11.11576940165027,4.239460724646859,2.0803305756873,11.46733495432437,0.0,0.0,0.0,0.0,36.39820241076966,10.045266627482652,11.126902983393991,0.0,11.374772549367124,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,11.46733495432437,46.44346903825231,0.0,11.126902983393991,34.57665232983216,11.46733495432437,0.0,0.0,0.0,0.0,35.33461391738825,35.392371257240434,0.0,21.420039176849777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.420039176849777,11.126902983393991,0.0,24.26546827384644,12.13273413692322,0.0,34.6692147347894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.318013003555336,11.904209218666889,0.0,12,0,2,0,0,0,0,2,0,0,0,16,5,0,0,6,6,0,1,2,2,4,2,0,0,4,0,0,0,6,6,0,0,0,0,2,0,0,0,0,0,0
CC(=O)CC(=O)Nc1ccc(cc1C)c2ccc(NC(=O)CC(C)=O)c(C)c2,0,380.17360724799994,6.0,2.0,7.0,2.0,4.0,6.0,2.0,0.2727272727272727,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.88373123691827,92.34,3.805640000000002,109.20740000000005,16.511308339366305,8.956777886725993,6.91333734401702,4.153327949839786,2.8079731232292953,16.511308339366305,8.956777886725993,6.91333734401702,4.153327949839786,2.8079731232292953,-3.2799999999999994,21.024995295671292,9.080839373270488,5.873074106804696,10.633577208012662,23.38084935143289,19.178148736287287,13.847474399381248,37.81602062862726,36.39820241076966,0.0,11.126902983393991,0.0,11.374772549367124,0.0,0.0,19.178148736287287,0.0,0.0,0.0,40.53659204461451,10.633577208012662,47.52510539416365,0.0,11.126902983393991,34.755621900800016,10.633577208012662,19.178148736287287,0.0,0.0,0.0,12.13273413692322,74.21422303939691,11.374772549367124,12.841643245852019,11.566489892729878,0.0,11.814359458703011,0.0,0.0,0.0,36.222492597284905,11.374772549367124,22.253805966787983,13.847474399381248,12.13273413692322,38.112942673227685,10.633577208012662,0.0,19.178148736287287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66666666666669,0.0,0.0,22,0,0,0,0,0,0,2,0,4,0,28,13,4,0,6,6,0,7,10,6,2,2,0,0,8,4,4,0,6,6,0,0,0,0,2,0,0,0,0,0,0
COc1ccccc1NC(=O)CC(C)=O,1,207.089543276,4.0,1.0,4.0,1.0,3.0,4.0,1.0,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.24256530468247,55.4,1.6127999999999998,56.92170000000002,8.74125272933664,4.555077776535832,3.127251696360217,1.7905652816349527,1.168411341004424,8.74125272933664,4.555077776535832,3.127251696360217,1.7905652816349527,1.168411341004424,-1.84,11.235987841945288,5.143128759352535,3.4192431169668898,10.05365155780638,18.800222216993976,9.589074368143644,0.0,13.344558822616634,24.26546827384644,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,14.325937321943691,0.0,0.0,0.0,13.344558822616634,12.426586145283864,24.26546827384644,0.0,5.749511833283905,17.377810950400008,10.05365155780638,9.589074368143644,0.0,0.0,0.0,12.13273413692322,19.056471336613846,0.0,19.218005438887104,11.532756779648844,0.0,5.907179729351506,0.0,0.0,0.0,18.111246298642453,11.436898107967467,0.0,14.033534740968157,24.26546827384644,0.0,5.316788604006331,4.736862953800049,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16666666666667,0.0,0.0,11,0,0,0,0,0,0,1,0,3,0,15,7,2,0,3,3,0,4,7,4,1,1,0,0,4,3,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0
