SMILES,value (% BOD),Salt Stripped Molecule,SMILES (Optimized Geometry),Converged,Energy,SMILES (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,22,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,1,63.44841962,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,3.7881,86.9398,128.8320327,38.69,294.435,294.2194948,3,1,8,1,3,0,3,21,51,1,1,0,0,0,0,0,1,0,0,0.666666667,14.10864516,7.664851301,7.330138685,3.340086815,2.815287869,7.664851301,7.330138685,3.340086815,2.815287869,-1.06,17.99015045,7.808579721,6.962320045,4.736862954,31.53405525,10.15185342,5.414990469,46.60295911,24.26546827,0,0,0,0,5.749511833,0,14.5802533,0,0,5.414990469,46.45449809,26.42752786,29.82891977,0,5.749511833,0,14.5802533,0,0,0,0,46.75142014,34.94698819,0,19.82064589,12.3563938,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,15,0,0,3,3,0,8,6,3,1,1,0,0,6,7,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0
CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,0,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,1,84.12648299,CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,8.082,133.3067,186.3422006,12.03,405.585,405.24565,1,1,6,1,1,0,1,31,62,4,4,0,0,0,0,0,4,0,0,0.2,18.89230485,10.96410162,9.261751346,6.492804976,4.150094773,10.96410162,9.261751346,6.492804976,4.150094773,-3.32,20.93278562,8.431865563,4.41351891,5.316788604,0,10.82998094,0,49.94875477,109.1946072,0,0,0,11.37477255,0,0,0,0,0,0,38.52492974,5.316788604,131.4484132,0,0,11.37477255,5.316788604,0,0,0,0,112.6240878,46.51927424,22.20475349,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,10,0,0,12,12,0,6,1,1,1,1,0,0,4,1,0,2,18,6,0,0,0,0,4,0,0,0,0,0,0
NC(=O)C(Br)(Br)C#N,0,N#CC(Br)(Br)C(N)=O,N#CC(Br)(Br)C(N)=O,1,35.59772083,NC(=O)C(Br)(Br)C#N,0.48138,35.3924,63.09822295,66.88,241.87,239.8533869,3,2,1,1,2,1,5,8,10,0,0,0,0,0,0,0,0,0,0,0.333333333,6.860734179,3.18036709,4.49358661,1.586095125,0.055096634,1.594370551,1.050447213,0.449877565,0.055096634,-0.08,7.92,2.464484912,1.801035211,5.733667477,9.140706247,4.794537184,11.33111287,0,0,0,0,0,0,0,31.8598878,4.794537184,5.261891555,0,5.733667477,3.233526518,0,0,0,6.069221313,37.76706753,5.733667477,4.794537184,0,5.261891555,0,0,31.8598878,0,0,6.069221313,0,3.233526518,5.907179729,0,3,0,0,2,0,0,0,2,0,1,0,0,5,1,1,0,0,0,1,4,3,2,1,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C=C(Cl)C(=O)OCC,34.7,CCOC(=O)C=C(Cl)C(=O)OCC,CCOC(=O)C=C(Cl)C(=O)OCC,1,-18.87146613,CCOC(=O)C=C(Cl)C(=O)OCC,1.2353,47.202,81.45764368,52.6,206.625,206.0345865,4,0,4,0,4,0,5,13,24,0,0,0,0,0,0,0,0,0,0,0.5,8.258450412,4.202357391,2.371993801,1.265017868,0.690000041,3.824392918,1.964793674,1.001605573,0.546358487,-1.03,11.97,6.482118887,5.247006008,0,25.1523745,19.06280028,0,13.8474744,11.10830646,0,0,0,0,0,11.60093989,19.06280028,0,0,0,13.8474744,13.21376393,11.10830646,0,0,23.53955047,9.473725908,0,9.589074368,0,0,11.60093989,13.8474744,6.076020107,13.21376393,5.032286352,0,0,0,11.93861058,8,0,1,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,4,8,4,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CN1CCOCC1,0,CC(C)CN1CCOCC1,CC(C)CN1CCOCC1,1,60.8599501,CC(C)CN1CCOCC1,0.9746,42.097,63.16139357,12.47,143.23,143.1310142,2,0,2,0,2,0,2,10,27,1,0,1,1,0,1,1,0,0,0,1,6.968346061,4.088982396,3.30682746,1.727052114,1.300135771,4.088982396,3.30682746,1.727052114,1.300135771,-0.08,8.020806452,3.937882077,2.669223008,0,37.74794288,4.736862954,5.917906046,13.8474744,0,0,0,0,0,0,0,4.736862954,0,4.899909731,5.917906046,13.8474744,32.84803315,0,0,0,0,4.736862954,4.899909731,0,0,0,13.8474744,5.917906046,19.63426922,13.21376393,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,4,0,0,6,0,0,2,3,2,0,0,0,0,2,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,0,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,1,45.91862001,Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,3.8657,88.9518,139.4636306,67.26,368.186,366.9844053,4,1,1,1,4,0,5,23,33,4,3,0,1,1,0,0,2,0,1,0.055555556,13.37103721,7.831775132,6.176878196,4.890482274,3.510397715,7.038776862,5.383879927,4.087744454,2.971992651,-2.53,14.08716387,4.993766318,1.931236361,0,21.65699581,0,0,32.32781139,53.00365606,0,10.90292493,0,0,5.749511833,15.9299439,14.69560176,0,4.983978521,0,5.917906046,0,69.82448704,0,5.749511833,38.39935872,5.106527395,9.589074368,4.983978521,0,0,42.46456948,21.99631097,16.5131272,9.989420233,11.61183404,17.31600173,0,0,0,18,0,0,1,0,0,0,0,1,3,0,0,3,2,0,13,8,0,1,7,4,1,1,0,0,4,0,0,0,9,10,0,0,0,1,3,0,0,0,0,4,2
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-4,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1,2.491030772,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,5.152,97.944,149.2417651,39.44,338.447,338.1881947,3,0,6,0,3,0,3,25,51,3,2,1,1,1,0,0,1,1,1,0.409090909,15.41246113,8.795486214,7.760192075,4.917399637,3.433908458,8.795486214,7.760192075,4.917399637,3.433908458,-2.29,17.53037839,6.909573679,4.036552724,0,5.969305288,22.55910373,17.25080256,44.5820992,58.72764098,0,0,0,0,0,0,13.94855107,0,0,17.25080256,40.72265239,0,71.19764045,0,0,5.969305288,9.154013891,4.794537184,0,0,0,55.82843438,36.81018948,11.98427311,12.18106904,12.36712938,0,0,0,5.969305288,22,0,0,0,0,0,0,0,0,2,1,0,11,2,0,9,5,0,6,6,3,0,0,0,0,5,4,2,0,8,5,1,1,0,1,1,0,0,0,0,0,0
CCCCCCCCCCSSCCCCCCCCCC,4,CCCCCCCCCCSSCCCCCCCCCC,CCCCCCCCCCSSCCCCCCCCCC,1,-9.77227555,CCCCCCCCCCSSCCCCCCCCCC,8.6492,110.136,149.3193333,0,346.69,346.2727933,0,0,19,0,2,0,2,22,64,0,0,0,0,0,0,0,0,0,0,1,17.1774118,12.64626437,9.295812683,6.823132185,5.001459732,10.1582305,6.593698019,4.245781916,2.707593359,0.7,22.7,21.7,20.7,0,11.50570721,0,0,116.5806204,0,0,0,0,0,0,21.58779595,0,0,0,0,116.5806204,11.50570721,0,0,0,21.58779595,0,0,0,0,0,125.3267731,12.84164325,11.50570721,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNc1ccc(cc1)C(O)=O,14,CNc1ccc(C(=O)O)cc1,CNc1ccc(C(=O)O)cc1,1,24.15703153,CNc1ccc(cc1)C(O)=O,1.4265,42.948,64.66690538,49.33,151.165,151.0633285,3,2,2,2,2,0,3,11,20,1,1,0,0,0,0,0,1,0,0,0.125,6.164862963,3.249098148,2.132502834,1.420525889,0.779471515,3.249098148,2.132502834,1.420525889,0.779471515,-1.51,7.595374078,3.053138101,1.703179075,5.316788604,18.12350467,0,0,10.35798868,24.26546827,0,0,0,5.687386275,0,0,9.901064579,0,0,0,0,12.36446059,29.82891977,0,0,11.65669156,10.423316,0,4.794537184,0,0,0,24.26546827,12.73505826,5.563451492,0,0,0,0,5.969305288,8,0,0,0,0,0,0,1,0,2,0,0,4,1,0,3,3,0,2,5,3,2,2,0,0,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
COC(=O)Nc1[nH]c2ccccc2n1,0,COC(=O)Nc1nc2ccccc2[nH]1,COC(=O)Nc1nc2ccccc2[nH]1,1,-13.21472423,COC(=O)Nc1[nH]c2ccccc2n1,1.7412,52.1214,80.0966898,67.01,191.19,191.0694765,5,2,1,2,3,1,5,14,23,2,2,0,0,1,0,0,1,0,0,0.111111111,7.573111253,4.091060446,2.719140879,1.795234821,1.1597056,4.091060446,2.719140879,1.795234821,1.1597056,-2.04,8.553468983,3.370672566,1.516811422,5.316788604,23.17099465,4.736862954,0,0,24.26546827,0,11.03340144,0,10.74287647,0,0,9.531400138,0,9.967957042,0,0,12.42658615,24.26546827,0,0,23.07498079,9.720841475,5.316788604,9.778515705,0,0,12.13273414,12.13273414,0,18.14319898,0,0,5.948339281,0,6.093240071,9,0,0,0,0,0,0,1,2,2,0,0,4,1,0,5,5,0,1,7,5,2,2,0,0,2,2,1,0,6,3,0,0,0,1,1,0,0,0,0,2,1
Clc1cccc(Cl)c1Cl,0,Clc1cccc(Cl)c1Cl,Clc1cccc(Cl)c1Cl,1,20.50851313,Clc1cccc(Cl)c1Cl,3.6468,41.472,68.3412018,0,181.449,179.9300331,0,0,0,0,0,0,3,9,12,1,1,0,0,0,0,0,1,0,0,0,6.633731065,3.444857064,2.728005647,2.13507613,1.000915397,2.310963645,1.535640921,0.904471116,0.477482558,0.09,7.200011001,2.782200282,1.511336325,0,0,0,0,0,18.19910121,15.06789994,0,0,0,0,34.80281967,0,0,0,0,0,0,33.26700115,0,0,34.80281967,0,0,0,0,0,40.86918674,12.13273414,0,15.06789994,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
c1(N(=O)(=O))ccc(O)c2C(=O)c3c(O)ccc(Nc4ccccc4)c3C(=O)c12,0,O=C1c2c(O)ccc(Nc3ccccc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,O=C1c2c(O)ccc(Nc3ccccc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1,47.84998383,c1(N(=O)(=O))ccc(O)c2C(=O)c3c(O)ccc(Nc4ccccc4)c3C(=O)c12,3.525,99.4577,157.3839942,129.77,376.324,376.0695361,8,3,3,3,7,0,8,28,40,4,3,0,1,0,0,0,3,0,1,0,14.17078637,8.176267863,6.142446514,4.502440655,3.281046653,8.176267863,6.142446514,4.502440655,3.281046653,-4.2,17.22570728,6.201478904,2.469483981,5.316788604,26.70285573,0,10.11431827,31.84288033,54.59730362,0,0,0,17.06215882,11.49902367,0,24.72544021,0,0,0,0,5.316788604,86.96542785,0,11.49902367,28.62864872,15.52984339,19.70339264,0,0,0,18.19910121,30.33183534,11.75375334,27.3010518,17.06247516,0,11.56648989,5.687386275,0,20,0,0,0,0,0,0,2,0,6,0,0,6,3,0,13,9,0,3,15,8,3,3,1,1,6,1,1,0,9,11,0,0,0,0,4,0,0,0,0,4,2
Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,0,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,1,12.36326108,Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,4.8201,55.699,95.31267637,0,264.366,261.8677385,0,0,0,0,0,0,5,12,15,1,1,0,0,0,0,0,1,0,0,0.142857143,9.401517903,4.822767419,5.246795623,2.395138731,1.9090819,2.932945054,2.121927292,1.23653243,0.719370888,0.67,10.7489266,3.811632831,2.578746478,0,0,3.792535936,0,5.563451492,18.19910121,10.04526663,0,0,0,0,58.00469945,0,0,0,0,3.792535936,0,33.80781932,0,0,58.00469945,0,0,0,0,0,64.07106652,12.13273414,15.60871812,0,0,0,3.792535936,0,0,7,0,5,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0
ClCC(Cl)(Cl)CCl,1,ClCC(Cl)(Cl)CCl,ClCC(Cl)(Cl)CCl,1,25.44755168,ClCC(Cl)(Cl)CCl,2.6379,35.877,62.68220016,0,181.877,179.9067108,0,0,2,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,1,6.449787238,3.444567652,3.29820832,2.38522129,0.321428571,1.619593738,1.123212297,0.391012745,0.035714286,1.16,8.16,3.238049618,3.718659218,0,16.093361,0,0,0,0,0,0,0,0,0,46.40375956,0,0,0,0,4.333354113,11.76000689,0,0,0,46.40375956,0,0,0,0,23.20187978,23.20187978,0,0,11.76000689,4.333354113,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1OC(=O)C2CCCCC12,3,O=C1OC(=O)C2CCCCC12,O=C1OC(=O)C2CCCCC12,1,-21.99574832,O=C1OC(=O)C2CCCCC12,0.8762,36.547,64.71877295,43.37,154.165,154.0629942,3,0,0,0,3,0,3,11,21,2,0,2,2,0,1,1,0,1,1,0.75,6.207872535,4.043676764,3.237576455,2.572642343,1.945623855,4.043676764,3.237576455,2.572642343,1.945623855,-0.86,6.82590068,2.324812568,0.950577184,0,11.93861058,14.32593732,11.83581209,25.68328649,0,0,0,0,0,0,0,14.32593732,0,0,11.83581209,25.68328649,0,0,0,0,11.93861058,4.736862954,9.589074368,0,0,0,12.84164325,12.84164325,0,11.83581209,0,0,0,0,11.93861058,8,0,0,0,0,0,0,0,0,2,1,0,0,2,0,10,0,0,0,6,3,0,0,0,0,2,0,0,0,5,4,0,0,0,1,1,0,0,0,0,2,1
CCCCC(CC)CN1C(=O)C2C(C1=O)C3(CCC2(C)C=C3)C(C)C,1,CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,1,-18.76912576,CCCCC(CC)CN1C(=O)C2C(C1=O)C3(CCC2(C)C=C3)C(C)C,4.8163,100.758,152.7788168,37.38,345.527,345.2667794,3,0,7,0,2,2,3,25,60,4,0,2,4,0,1,1,0,1,3,0.818181818,16.67755926,10.35984801,9.265149632,7.617033173,5.6446159,10.35984801,9.265149632,7.617033173,5.6446159,-1.12,18.66456268,6.554338717,2.691334764,0,23.2590256,9.589074368,34.50160512,73.14361574,12.15204021,0,0,0,0,0,0,9.589074368,0,4.899909731,34.50160512,73.14361574,6.544756406,12.15204021,0,0,11.81435946,0,14.4889841,0,0,0,66.03319108,36.51326743,11.95974688,11.83581209,0,0,11.81435946,0,0,22,0,0,0,0,0,0,0,1,2,0,0,12,2,0,12,1,0,7,5,3,0,0,0,0,7,5,2,0,4,5,2,0,0,1,3,0,0,0,0,8,9
Cc1ccc(C)c(Cc2ccccc2)c1,1,Cc1ccc(C)c(Cc2ccccc2)c1,Cc1ccc(C)c(Cc2ccccc2)c1,1,30.01411925,Cc1ccc(C)c(Cc2ccccc2)c1,3.89424,65.164,91.58332367,0,196.293,196.1252005,0,0,2,0,0,0,0,15,31,2,2,0,0,0,0,0,2,0,0,0.2,9.325908935,5.355824255,4.092314201,2.742035698,1.806480329,5.355824255,4.092314201,2.742035698,1.806480329,-1.56,9.97483322,4.308041796,2.467778425,0,0,6.420821623,13.8474744,22.25380597,48.53093655,0,0,0,0,0,0,0,0,0,0,20.26829602,0,70.78474251,0,0,0,0,0,0,0,0,54.09438804,36.9586505,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,2,0,0,0,0,0,0,2,1,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl,0.6,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,1,172.3016933,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl,9.7162,133.102,234.1740999,0,653.73,647.7201325,0,0,0,0,0,0,12,30,42,5,0,3,5,0,0,0,0,3,5,0.777777778,23.74454923,13.75772088,15.38375551,16.78165862,13.02640758,9.222147205,8.832453127,8.083398412,6.729568914,2.96,24.6454538,6.832470806,2.177886298,0,28.16339739,0,23.67162418,25.68328649,20.12914541,0,0,0,0,0,139.2112787,0,0,0,23.67162418,53.84668388,0,20.12914541,0,0,139.2112787,0,0,0,0,46.40375956,92.80751912,49.35491068,0,20.12914541,19.49668917,8.666708227,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,12,0,0,20,2,0,0,0,0,0,0,0,0,12,0,0,0,4,8,6,0,0,4,0,0,1,0,0,10,6
CCC(C)OC(=O)CC(C)=O,84,CCC(C)OC(=O)CC(C)=O,CCC(C)OC(=O)CC(C)=O,1,-19.93765141,CCC(C)OC(=O)CC(C)=O,1.3072,41.143,66.73043526,43.37,158.197,158.0942943,3,0,4,0,3,0,3,11,25,0,0,0,0,0,0,0,0,0,0,0.75,7.216308703,3.747886818,2.587516905,1.300828323,0.552655244,3.747886818,2.587516905,1.300828323,0.552655244,-0.86,10.14,4.880053957,5.577636761,0,17.85651662,14.32593732,0,33.61285484,0,0,0,0,0,0,0,14.32593732,0,0,0,39.71682123,0,0,0,0,11.75255023,4.736862954,9.589074368,0,0,0,6.9237372,20.26829602,0,6.103966388,12.20406657,0,0,0,5.969305288,8,0,0,0,0,0,0,0,0,3,0,0,8,2,0,0,0,0,4,6,3,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl,0,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,1,-69.25403348,CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl,4.0262,71.4075,117.458833,44.76,327.572,326.0008287,4,0,9,0,4,0,8,17,35,0,0,0,0,0,0,0,0,0,0,1,13.22968536,8.260143867,6.110905887,4.737075554,2.967724467,5.195982929,3.658203064,1.579025185,0.820210638,0.98,17.98,8.975028982,7.886892775,0,35.9519095,18.13628977,0,20.7712116,0,0,0,0,0,0,42.62551679,18.13628977,0,0,0,39.08311076,17.64001033,0,0,0,42.62551679,0,13.57124149,4.565048285,0,34.80281967,0,20.7712116,17.64001033,18.31189916,0,0,0,0,7.822697123,9,0,3,0,0,0,1,0,0,4,0,0,15,1,0,0,0,0,9,8,4,0,0,0,0,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,1,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,1,-74.4988295,ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,4.6829,86.5455,148.3686317,44.76,430.907,427.8839117,4,0,12,0,4,0,11,20,35,0,0,0,0,0,0,0,0,0,0,1,15.75268596,10.15818911,6.933809788,5.601390222,4.501513362,5.490460719,3.555286865,1.867130074,0.915006923,1.85,21.85,12.29436172,8.474060986,0,53.59191983,18.13628977,0,0,0,0,0,0,0,0,77.42833646,18.13628977,0,0,0,18.31189916,35.28002067,0,0,0,77.42833646,0,13.57124149,4.565048285,0,69.60563934,0,0,0,53.59191983,0,0,0,0,7.822697123,9,0,6,0,0,0,1,0,0,4,0,0,18,1,0,0,0,0,12,8,4,0,0,0,0,7,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,3,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,1,-21.0996882,O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,2.1362,98.956,154.5478637,74.76,358.353,358.0953569,6,0,4,0,4,4,6,27,41,4,2,0,2,0,0,2,2,0,0,0.047619048,14.16273036,8.329345764,6.200108788,4.415847422,3.070912699,8.329345764,6.200108788,4.415847422,3.070912699,-3.8,16.65679156,6.493107039,3.083593633,9.799819462,23.62871892,25.59897036,0,11.12690298,72.83501698,0,0,0,11.37477255,0,0,19.17814874,0,0,0,6.420821623,9.799819462,83.96191996,0,0,35.00349147,0,19.17814874,9.799819462,0,0,24.26546827,41.81319288,24.30408043,11.37477255,0,0,0,23.62871892,0,21,0,0,0,0,0,0,0,2,4,0,0,4,4,0,14,8,0,4,10,6,0,0,0,0,4,1,0,0,12,10,0,0,0,2,2,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCN,47,CCCCCCCCCCCCCCCCCCCN,CCCCCCCCCCCCCCCCCCCN,1,-1.590110785,CCCCCCCCCCCCCCCCCCCN,6.5967,93.2174,128.6480998,26.02,283.544,283.3239003,1,2,17,1,1,0,1,20,61,0,0,0,0,0,0,0,0,0,0,1,14.30527233,9.615355072,6.445529384,4.307677536,2.869211301,9.615355072,6.445529384,4.307677536,2.869211301,-0.04,19.96,18.96,17.96,5.733667477,6.544756406,0,0,116.0777048,0,0,0,0,0,0,0,0,0,0,5.733667477,116.0777048,6.544756406,0,0,0,0,5.733667477,0,0,0,0,109.6568832,12.96557803,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,17,1,1,2,1,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)Nc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,1,CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,1,64.75013255,CC(C)Nc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,4.1026,97.2664,141.8249717,58.2,322.408,322.1681279,4,2,4,2,4,0,4,24,46,3,2,0,1,0,0,0,2,0,1,0.3,14.43529873,8.283033508,6.712591886,3.964136655,3.085386685,8.283033508,6.712591886,3.964136655,3.085386685,-2.62,16.24527422,6.114994461,2.684989648,10.63357721,23.65017155,0,0,59.53782913,36.39820241,0,0,0,11.37477255,0,0,9.589074368,0,0,0,39.77863046,10.63357721,58.65200838,0,0,22.94126244,10.63357721,9.589074368,0,0,0,24.26546827,39.82768294,34.58535719,11.12690298,0,11.56648989,0,0,0,20,0,0,0,0,0,0,2,0,2,0,0,8,2,0,10,6,0,4,6,4,2,2,0,0,6,2,2,0,6,8,0,0,0,0,3,0,0,0,0,4,2
CCCCC(CC)CO[P](O)(=O)CC(CC)CCCC,1,CCCCC(CC)COP(=O)(O)CC(CC)CCCC,CCCCC(CC)COP(=O)(O)CC(CC)CCCC,1,-9.635057781,CCCCC(CC)CO[P](O)(=O)CC(CC)CCCC,5.6212,87.2563,125.5841021,46.53,306.427,306.2323816,3,1,13,1,2,0,4,20,55,0,0,0,0,0,0,0,0,0,0,1,14.83111931,10.21072042,7.847057482,5.617800731,4.058799246,8.44796814,5.948799898,4.087436544,2.416287291,0.15,20.15,11.77118123,9.960998792,0,17.66220359,9.088795447,11.83581209,79.06152178,0,0,0,0,0,0,7.595762327,13.98220705,0,0,11.83581209,79.06152178,12.76879199,0,0,0,7.595762327,9.417158764,4.565048285,0,0,0,66.21987854,24.67745534,0,12.76879199,0,0,0,0,7.595762327,16,0,0,0,0,0,1,0,0,3,0,0,18,1,0,0,0,0,13,6,3,1,1,0,0,6,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
